id,accid,cost,info,createdate
1275,9966538135,1000000,پرداخت شارژ ساختمان,2004-9-13
1276,9966538135,4000000,پرداخت شارژ ساختمان,2004-10-11
1277,9966538135,7000000,پرداخت شارژ ساختمان,2004-11-12
1278,9966538135,60000000,پرداخت شارژ ساختمان,2004-12-12
1279,9966538135,40000000,پرداخت شارژ ساختمان,2005-1-18
1280,9966538135,3000000,پرداخت شارژ ساختمان,2005-2-14
1281,9966538135,8000000,پرداخت شارژ ساختمان,2005-3-10
1282,9966538135,70000000,پرداخت شارژ ساختمان,2005-4-10
1283,9966538135,8000000,پرداخت شارژ ساختمان,2005-5-18
1284,9966538135,1000000,پرداخت شارژ ساختمان,2005-6-20
1285,9966538135,6000000,پرداخت شارژ ساختمان,2005-7-13
1286,9966538135,3000000,پرداخت شارژ ساختمان,2005-8-17
1287,9966538135,400000,پرداخت شارژ ساختمان,2005-9-10
1288,9966538135,1000000,پرداخت شارژ ساختمان,2005-10-17
1289,9966538135,4000000,پرداخت شارژ ساختمان,2005-11-20
1290,9966538135,200000,پرداخت شارژ ساختمان,2005-12-13
1291,9966538135,50000000,پرداخت شارژ ساختمان,2006-1-18
1292,9966538135,9000000,پرداخت شارژ ساختمان,2006-2-10
1293,9966538135,5000000,پرداخت شارژ ساختمان,2006-3-20
1294,9966538135,2000000,پرداخت شارژ ساختمان,2006-4-19
1295,9966538135,1000000,پرداخت شارژ ساختمان,2006-5-11
1296,9966538135,20000000,پرداخت شارژ ساختمان,2006-6-12
1297,9966538135,5000000,پرداخت شارژ ساختمان,2006-7-15
1298,9966538135,20000000,پرداخت شارژ ساختمان,2006-8-19
1299,9966538135,100000,پرداخت شارژ ساختمان,2006-9-11
1300,9966538135,2000000,پرداخت شارژ ساختمان,2006-10-18
1301,9966538135,3000000,پرداخت شارژ ساختمان,2006-11-17
1302,9966538135,5000000,پرداخت شارژ ساختمان,2006-12-17
1303,9966538135,3000000,پرداخت شارژ ساختمان,2007-1-11
1304,9966538135,3000000,پرداخت شارژ ساختمان,2007-2-20
1305,9966538135,70000000,پرداخت شارژ ساختمان,2007-3-11
1306,9966538135,900000,پرداخت شارژ ساختمان,2007-4-12
1307,9966538135,1000000,پرداخت شارژ ساختمان,2007-5-17
1308,9966538135,4000000,پرداخت شارژ ساختمان,2007-6-19
1309,9966538135,90000000,پرداخت شارژ ساختمان,2007-7-20
1310,9966538135,70000000,پرداخت شارژ ساختمان,2007-8-20
1311,9966538135,8000000,پرداخت شارژ ساختمان,2007-9-10
1312,9966538135,400000,پرداخت شارژ ساختمان,2007-10-20
1313,9966538135,10000000,پرداخت شارژ ساختمان,2007-11-15
1314,9966538135,600000,پرداخت شارژ ساختمان,2007-12-10
1315,9966538135,1000000,پرداخت شارژ ساختمان,2008-1-20
1316,9966538135,100000,پرداخت شارژ ساختمان,2008-2-18
1317,9966538135,500000,پرداخت شارژ ساختمان,2008-3-19
1318,9966538135,5000000,پرداخت شارژ ساختمان,2008-4-14
1319,9966538135,90000000,پرداخت شارژ ساختمان,2008-5-17
1320,9966538135,30000000,پرداخت شارژ ساختمان,2008-6-10
1321,9966538135,60000000,پرداخت شارژ ساختمان,2008-7-12
1322,9966538135,3000000,پرداخت شارژ ساختمان,2008-8-18
1323,9966538135,1000000,پرداخت شارژ ساختمان,2008-9-13
1324,9966538135,800000,پرداخت شارژ ساختمان,2008-10-20
1325,9966538135,300000,پرداخت شارژ ساختمان,2008-11-12
1326,9966538135,90000000,پرداخت شارژ ساختمان,2008-12-18
1327,9966538135,1000000,پرداخت شارژ ساختمان,2009-1-14
1328,9966538135,200000,پرداخت شارژ ساختمان,2009-2-10
1329,9966538135,5000000,پرداخت شارژ ساختمان,2009-3-16
1330,9966538135,600000,پرداخت شارژ ساختمان,2009-4-20
1331,9966538135,9000000,پرداخت شارژ ساختمان,2009-5-13
1332,9966538135,100000,پرداخت شارژ ساختمان,2009-6-18
1333,9966538135,900000,پرداخت شارژ ساختمان,2009-7-12
1334,9966538135,80000000,پرداخت شارژ ساختمان,2009-8-12
1335,9966538135,200000,پرداخت شارژ ساختمان,2009-9-20
1336,9966538135,30000000,پرداخت شارژ ساختمان,2009-10-20
1337,9966538135,70000000,پرداخت شارژ ساختمان,2009-11-17
1338,9966538135,900000,پرداخت شارژ ساختمان,2009-12-11
1339,9966538135,5000000,پرداخت شارژ ساختمان,2010-1-14
1340,9966538135,90000000,پرداخت شارژ ساختمان,2010-2-17
1341,9966538135,10000000,پرداخت شارژ ساختمان,2010-3-20
1342,9966538135,1000000,پرداخت شارژ ساختمان,2010-4-13
1343,9966538135,30000000,پرداخت شارژ ساختمان,2010-5-16
1344,9966538135,7000000,پرداخت شارژ ساختمان,2010-6-15
1345,9966538135,60000000,پرداخت شارژ ساختمان,2010-7-19
1346,9966538135,200000,پرداخت شارژ ساختمان,2010-8-20
1347,9966538135,600000,پرداخت شارژ ساختمان,2010-9-17
1348,9966538135,3000000,پرداخت شارژ ساختمان,2010-10-12
1349,9966538135,8000000,پرداخت شارژ ساختمان,2010-11-10
1350,9966538135,600000,پرداخت شارژ ساختمان,2010-12-17
1351,9966538135,1000000,پرداخت شارژ ساختمان,2011-1-20
1352,9966538135,600000,پرداخت شارژ ساختمان,2011-2-11
1353,9966538135,400000,پرداخت شارژ ساختمان,2011-3-15
1354,9966538135,400000,پرداخت شارژ ساختمان,2011-4-11
1355,9966538135,1000000,پرداخت شارژ ساختمان,2011-5-13
1356,9966538135,60000000,پرداخت شارژ ساختمان,2011-6-15
1357,9966538135,8000000,پرداخت شارژ ساختمان,2011-7-11
1358,9966538135,1000000,پرداخت شارژ ساختمان,2011-8-13
1359,9966538135,400000,پرداخت شارژ ساختمان,2011-9-10
1360,9966538135,70000000,پرداخت شارژ ساختمان,2011-10-10
1361,9966538135,1000000,پرداخت شارژ ساختمان,2011-11-19
1362,9966538135,5000000,پرداخت شارژ ساختمان,2011-12-14
1363,9966538135,100000,پرداخت شارژ ساختمان,2012-1-16
1364,9966538135,200000,پرداخت شارژ ساختمان,2012-2-11
1365,9966538135,7000000,پرداخت شارژ ساختمان,2012-3-11
1366,9966538135,900000,پرداخت شارژ ساختمان,2012-4-11
1367,9966538135,3000000,پرداخت شارژ ساختمان,2012-5-15
1368,9966538135,3000000,پرداخت شارژ ساختمان,2012-6-16
1369,9966538135,700000,پرداخت شارژ ساختمان,2012-7-11
1370,9966538135,400000,پرداخت شارژ ساختمان,2012-8-12
1371,9966538135,90000000,پرداخت شارژ ساختمان,2012-9-11
1372,9966538135,10000000,پرداخت شارژ ساختمان,2012-10-19
1373,9966538135,400000,پرداخت شارژ ساختمان,2012-11-18
1374,9966538135,300000,پرداخت شارژ ساختمان,2012-12-20
1375,9966538135,7000000,پرداخت شارژ ساختمان,2013-1-17
1376,9966538135,600000,پرداخت شارژ ساختمان,2013-2-11
1377,9966538135,90000000,پرداخت شارژ ساختمان,2013-3-11
1378,9966538135,70000000,پرداخت شارژ ساختمان,2013-4-12
1379,9966538135,900000,پرداخت شارژ ساختمان,2013-5-15
1380,9966538135,3000000,پرداخت شارژ ساختمان,2013-6-15
1381,9966538135,700000,پرداخت شارژ ساختمان,2013-7-19
1382,9966538135,9000000,پرداخت شارژ ساختمان,2013-8-12
1383,9966538135,60000000,پرداخت شارژ ساختمان,2013-9-13
1384,9966538135,8000000,پرداخت شارژ ساختمان,2013-10-15
1385,9966538135,60000000,پرداخت شارژ ساختمان,2013-11-20
1386,9966538135,300000,پرداخت شارژ ساختمان,2013-12-18
1387,9966538135,4000000,پرداخت شارژ ساختمان,2014-1-13
1388,9966538135,100000,پرداخت شارژ ساختمان,2014-2-16
1389,9966538135,4000000,پرداخت شارژ ساختمان,2014-3-15
1390,9966538135,90000000,پرداخت شارژ ساختمان,2014-4-14
1391,9966538135,200000,پرداخت شارژ ساختمان,2014-5-14
1392,9966538135,5000000,پرداخت شارژ ساختمان,2014-6-16
1393,9966538135,90000000,پرداخت شارژ ساختمان,2014-7-13
1394,9966538135,20000000,پرداخت شارژ ساختمان,2014-8-12
1395,9966538135,300000,پرداخت شارژ ساختمان,2014-9-16
1396,9966538135,7000000,پرداخت شارژ ساختمان,2014-10-17
1397,9966538135,7000000,پرداخت شارژ ساختمان,2014-11-16
1398,9966538135,1000000,پرداخت شارژ ساختمان,2014-12-15
1399,9966538135,30000000,پرداخت شارژ ساختمان,2015-1-17
1400,9966538135,20000000,پرداخت شارژ ساختمان,2015-2-10
1401,9966538135,500000,پرداخت شارژ ساختمان,2015-3-20
1402,9966538135,3000000,پرداخت شارژ ساختمان,2015-4-19
1403,9966538135,6000000,پرداخت شارژ ساختمان,2015-5-17
1404,9966538135,10000000,پرداخت شارژ ساختمان,2015-6-16
1405,9966538135,7000000,پرداخت شارژ ساختمان,2015-7-16
1406,9966538135,10000000,پرداخت شارژ ساختمان,2015-8-20
1407,9966538135,20000000,پرداخت شارژ ساختمان,2015-9-10
1408,9966538135,6000000,پرداخت شارژ ساختمان,2015-10-13
1409,9966538135,600000,پرداخت شارژ ساختمان,2015-11-12
1410,9966538135,500000,پرداخت شارژ ساختمان,2015-12-17
1411,9966538135,900000,پرداخت شارژ ساختمان,2016-1-16
1412,9966538135,4000000,پرداخت شارژ ساختمان,2016-2-14
1413,9966538135,100000,پرداخت شارژ ساختمان,2016-3-16
1414,9966538135,7000000,پرداخت شارژ ساختمان,2016-4-20
1415,9966538135,90000000,پرداخت شارژ ساختمان,2016-5-19
1416,9966538135,800000,پرداخت شارژ ساختمان,2016-6-19
1417,9966538135,60000000,پرداخت شارژ ساختمان,2016-7-17
1418,9966538135,300000,پرداخت شارژ ساختمان,2016-8-15
1419,9966538135,70000000,پرداخت شارژ ساختمان,2016-9-18
1420,9966538135,3000000,پرداخت شارژ ساختمان,2016-10-18
1421,9966538135,100000,پرداخت شارژ ساختمان,2016-11-15
1422,9966538135,2000000,پرداخت شارژ ساختمان,2016-12-13
1423,9966538135,1000000,پرداخت شارژ ساختمان,2017-1-15
1424,9966538135,80000000,پرداخت شارژ ساختمان,2017-2-13
1425,9966538135,6000000,پرداخت شارژ ساختمان,2017-3-18
1426,9966538135,500000,پرداخت شارژ ساختمان,2017-4-15
1427,9966538135,9000000,پرداخت شارژ ساختمان,2017-5-20
1428,9966538135,5000000,پرداخت شارژ ساختمان,2017-6-13
1429,9966538135,400000,پرداخت شارژ ساختمان,2017-7-20
1430,9966538135,20000000,پرداخت شارژ ساختمان,2017-8-13
1431,9966538135,400000,پرداخت شارژ ساختمان,2017-9-13
1432,9966538135,60000000,پرداخت شارژ ساختمان,2017-10-10
1433,9966538135,9000000,پرداخت شارژ ساختمان,2017-11-19
1434,9966538135,900000,پرداخت شارژ ساختمان,2017-12-16
1435,9966538135,600000,پرداخت شارژ ساختمان,2018-1-14
1436,9966538135,7000000,پرداخت شارژ ساختمان,2018-2-20
1437,9966538135,60000000,پرداخت شارژ ساختمان,2018-3-20
1438,9966538135,3000000,پرداخت شارژ ساختمان,2018-4-14
1439,9966538135,600000,پرداخت شارژ ساختمان,2018-5-12
1440,9966538135,800000,پرداخت شارژ ساختمان,2018-6-13
1441,9966538135,90000000,پرداخت شارژ ساختمان,2018-7-19
1442,9966538135,1000000,پرداخت شارژ ساختمان,2018-8-10
1443,9966538135,10000000,پرداخت شارژ ساختمان,2018-9-16
1444,9966538135,50000000,پرداخت شارژ ساختمان,2018-10-16
1445,9966538135,50000000,پرداخت شارژ ساختمان,2018-11-18
1446,9966538135,90000000,پرداخت شارژ ساختمان,2018-12-12
1447,9966538135,3000000,پرداخت شارژ ساختمان,2019-1-12
1448,9966538135,2000000,پرداخت شارژ ساختمان,2019-2-10
1449,9966538135,1000000,پرداخت شارژ ساختمان,2019-3-18
1450,9966538135,7000000,پرداخت شارژ ساختمان,2019-4-19
1451,9966538135,30000000,پرداخت شارژ ساختمان,2019-5-17
1452,9966538135,200000,پرداخت شارژ ساختمان,2019-6-19
1453,9966538135,5000000,پرداخت شارژ ساختمان,2019-7-20
1454,9966538135,30000000,پرداخت شارژ ساختمان,2019-8-11
1455,9966538135,60000000,پرداخت شارژ ساختمان,2019-9-14
1456,9966538135,7000000,پرداخت شارژ ساختمان,2019-10-20
1457,9966538135,60000000,پرداخت شارژ ساختمان,2019-11-15
1458,9966538135,90000000,پرداخت شارژ ساختمان,2019-12-11
1459,9966538135,600000,پرداخت شارژ ساختمان,2020-1-12
1460,9966538135,80000000,پرداخت شارژ ساختمان,2020-2-14
1461,9966538135,8000000,پرداخت شارژ ساختمان,2020-3-14
1462,9966538135,6000000,پرداخت شارژ ساختمان,2020-4-13
1463,9966538135,800000,پرداخت شارژ ساختمان,2020-5-15
1464,9966538135,20000000,پرداخت شارژ ساختمان,2020-6-11
1465,9966538135,3000000,پرداخت شارژ ساختمان,2020-7-10
1466,9966538135,4000000,پرداخت شارژ ساختمان,2020-8-17
1467,9966538135,70000000,پرداخت شارژ ساختمان,2020-9-13
1468,9966538135,10000000,پرداخت شارژ ساختمان,2020-10-14
1469,9966538135,600000,پرداخت شارژ ساختمان,2020-11-20
1470,9966538135,500000,پرداخت شارژ ساختمان,2020-12-17
1471,9966538135,6000000,پرداخت شارژ ساختمان,2021-1-17
1472,9966538135,400000,پرداخت شارژ ساختمان,2021-2-16
1473,9966538135,30000000,پرداخت شارژ ساختمان,2021-3-11
1474,9966538135,80000000,پرداخت شارژ ساختمان,2021-4-19
1475,9966538135,7000000,پرداخت شارژ ساختمان,2021-5-16
1476,9966538135,200000,پرداخت شارژ ساختمان,2021-6-19
1477,9966538135,1000000,پرداخت شارژ ساختمان,2021-7-16
1478,9966538135,5000000,پرداخت شارژ ساختمان,2021-8-15
1479,9966538135,1000000,پرداخت شارژ ساختمان,2021-9-18
1480,9966538135,30000000,پرداخت شارژ ساختمان,2021-10-20
1481,9966538135,600000,پرداخت شارژ ساختمان,2021-11-12
1482,9966538135,600000,پرداخت شارژ ساختمان,2021-12-17
1483,9966538135,300000,پرداخت شارژ ساختمان,2022-1-20
1484,9491087110,800000,پرداخت شارژ ساختمان,2013-2-18
1485,9491087110,400000,پرداخت شارژ ساختمان,2013-3-18
1486,9491087110,7000000,پرداخت شارژ ساختمان,2013-4-19
1487,9491087110,600000,پرداخت شارژ ساختمان,2013-5-16
1488,9491087110,90000000,پرداخت شارژ ساختمان,2013-6-19
1489,9491087110,6000000,پرداخت شارژ ساختمان,2013-7-13
1490,9491087110,5000000,پرداخت شارژ ساختمان,2013-8-10
1491,9491087110,6000000,پرداخت شارژ ساختمان,2013-9-16
1492,9491087110,7000000,پرداخت شارژ ساختمان,2013-10-12
1493,9491087110,30000000,پرداخت شارژ ساختمان,2013-11-10
1494,9491087110,9000000,پرداخت شارژ ساختمان,2013-12-10
1495,9491087110,400000,پرداخت شارژ ساختمان,2014-1-15
1496,9491087110,300000,پرداخت شارژ ساختمان,2014-2-19
1497,9491087110,9000000,پرداخت شارژ ساختمان,2014-3-14
1498,9491087110,8000000,پرداخت شارژ ساختمان,2014-4-14
1499,9491087110,400000,پرداخت شارژ ساختمان,2014-5-16
1500,9491087110,3000000,پرداخت شارژ ساختمان,2014-6-17
1501,9491087110,4000000,پرداخت شارژ ساختمان,2014-7-12
1502,9491087110,20000000,پرداخت شارژ ساختمان,2014-8-20
1503,9491087110,60000000,پرداخت شارژ ساختمان,2014-9-14
1504,9491087110,1000000,پرداخت شارژ ساختمان,2014-10-17
1505,9491087110,2000000,پرداخت شارژ ساختمان,2014-11-16
1506,9491087110,10000000,پرداخت شارژ ساختمان,2014-12-19
1507,9491087110,80000000,پرداخت شارژ ساختمان,2015-1-14
1508,9491087110,900000,پرداخت شارژ ساختمان,2015-2-16
1509,9491087110,600000,پرداخت شارژ ساختمان,2015-3-20
1510,9491087110,2000000,پرداخت شارژ ساختمان,2015-4-15
1511,9491087110,300000,پرداخت شارژ ساختمان,2015-5-11
1512,9491087110,90000000,پرداخت شارژ ساختمان,2015-6-17
1513,9491087110,80000000,پرداخت شارژ ساختمان,2015-7-18
1514,9491087110,600000,پرداخت شارژ ساختمان,2015-8-16
1515,9491087110,900000,پرداخت شارژ ساختمان,2015-9-12
1516,9491087110,1000000,پرداخت شارژ ساختمان,2015-10-12
1517,9491087110,80000000,پرداخت شارژ ساختمان,2015-11-14
1518,9491087110,200000,پرداخت شارژ ساختمان,2015-12-12
1519,9491087110,90000000,پرداخت شارژ ساختمان,2016-1-16
1520,9491087110,30000000,پرداخت شارژ ساختمان,2016-2-20
1521,9491087110,90000000,پرداخت شارژ ساختمان,2016-3-10
1522,9491087110,60000000,پرداخت شارژ ساختمان,2016-4-11
1523,9491087110,90000000,پرداخت شارژ ساختمان,2016-5-10
1524,9491087110,800000,پرداخت شارژ ساختمان,2016-6-17
1525,9491087110,60000000,پرداخت شارژ ساختمان,2016-7-15
1526,9491087110,600000,پرداخت شارژ ساختمان,2016-8-16
1527,9491087110,50000000,پرداخت شارژ ساختمان,2016-9-10
1528,9491087110,5000000,پرداخت شارژ ساختمان,2016-10-16
1529,9491087110,70000000,پرداخت شارژ ساختمان,2016-11-18
1530,9491087110,1000000,پرداخت شارژ ساختمان,2016-12-18
1531,9491087110,20000000,پرداخت شارژ ساختمان,2017-1-20
1532,9491087110,60000000,پرداخت شارژ ساختمان,2017-2-14
1533,9491087110,20000000,پرداخت شارژ ساختمان,2017-3-15
1534,9491087110,5000000,پرداخت شارژ ساختمان,2017-4-11
1535,9491087110,50000000,پرداخت شارژ ساختمان,2017-5-12
1536,9491087110,300000,پرداخت شارژ ساختمان,2017-6-18
1537,9491087110,10000000,پرداخت شارژ ساختمان,2017-7-16
1538,9491087110,50000000,پرداخت شارژ ساختمان,2017-8-13
1539,9491087110,400000,پرداخت شارژ ساختمان,2017-9-10
1540,9491087110,10000000,پرداخت شارژ ساختمان,2017-10-12
1541,9491087110,600000,پرداخت شارژ ساختمان,2017-11-15
1542,9491087110,300000,پرداخت شارژ ساختمان,2017-12-14
1543,9491087110,50000000,پرداخت شارژ ساختمان,2018-1-16
1544,9491087110,600000,پرداخت شارژ ساختمان,2018-2-15
1545,9491087110,900000,پرداخت شارژ ساختمان,2018-3-10
1546,9491087110,90000000,پرداخت شارژ ساختمان,2018-4-12
1547,9491087110,300000,پرداخت شارژ ساختمان,2018-5-10
1548,9491087110,7000000,پرداخت شارژ ساختمان,2018-6-20
1549,9491087110,300000,پرداخت شارژ ساختمان,2018-7-10
1550,9491087110,9000000,پرداخت شارژ ساختمان,2018-8-16
1551,9491087110,3000000,پرداخت شارژ ساختمان,2018-9-20
1552,9491087110,700000,پرداخت شارژ ساختمان,2018-10-16
1553,9491087110,300000,پرداخت شارژ ساختمان,2018-11-10
1554,9491087110,7000000,پرداخت شارژ ساختمان,2018-12-14
1555,9491087110,600000,پرداخت شارژ ساختمان,2019-1-16
1556,9491087110,10000000,پرداخت شارژ ساختمان,2019-2-19
1557,9491087110,20000000,پرداخت شارژ ساختمان,2019-3-11
1558,9491087110,3000000,پرداخت شارژ ساختمان,2019-4-19
1559,9491087110,7000000,پرداخت شارژ ساختمان,2019-5-20
1560,9491087110,8000000,پرداخت شارژ ساختمان,2019-6-18
1561,9491087110,60000000,پرداخت شارژ ساختمان,2019-7-19
1562,9491087110,3000000,پرداخت شارژ ساختمان,2019-8-19
1563,9491087110,9000000,پرداخت شارژ ساختمان,2019-9-18
1564,9491087110,70000000,پرداخت شارژ ساختمان,2019-10-19
1565,9491087110,6000000,پرداخت شارژ ساختمان,2019-11-14
1566,9491087110,300000,پرداخت شارژ ساختمان,2019-12-18
1567,9491087110,100000,پرداخت شارژ ساختمان,2020-1-16
1568,9491087110,500000,پرداخت شارژ ساختمان,2020-2-14
1569,9491087110,6000000,پرداخت شارژ ساختمان,2020-3-12
1570,9491087110,2000000,پرداخت شارژ ساختمان,2020-4-16
1571,9491087110,600000,پرداخت شارژ ساختمان,2020-5-15
1572,9491087110,8000000,پرداخت شارژ ساختمان,2020-6-20
1573,9491087110,200000,پرداخت شارژ ساختمان,2020-7-18
1574,9491087110,900000,پرداخت شارژ ساختمان,2020-8-18
1575,9491087110,500000,پرداخت شارژ ساختمان,2020-9-18
1576,9491087110,200000,پرداخت شارژ ساختمان,2020-10-16
1577,9491087110,300000,پرداخت شارژ ساختمان,2020-11-12
1578,9491087110,600000,پرداخت شارژ ساختمان,2020-12-16
1579,9491087110,5000000,پرداخت شارژ ساختمان,2021-1-13
1580,9491087110,90000000,پرداخت شارژ ساختمان,2021-2-15
1581,9491087110,900000,پرداخت شارژ ساختمان,2021-3-18
1582,9491087110,1000000,پرداخت شارژ ساختمان,2021-4-11
1583,9491087110,60000000,پرداخت شارژ ساختمان,2021-5-13
1584,9491087110,3000000,پرداخت شارژ ساختمان,2021-6-20
1585,9491087110,30000000,پرداخت شارژ ساختمان,2021-7-12
1586,9491087110,90000000,پرداخت شارژ ساختمان,2021-8-14
1587,9491087110,2000000,پرداخت شارژ ساختمان,2021-9-15
1588,9491087110,80000000,پرداخت شارژ ساختمان,2021-10-12
1589,9491087110,300000,پرداخت شارژ ساختمان,2021-11-16
1590,9491087110,6000000,پرداخت شارژ ساختمان,2021-12-11
1591,9491087110,50000000,پرداخت شارژ ساختمان,2022-1-16
1592,9188765978,4000000,پرداخت شارژ ساختمان,2018-4-18
1593,9188765978,5000000,پرداخت شارژ ساختمان,2018-5-10
1594,9188765978,6000000,پرداخت شارژ ساختمان,2018-6-16
1595,9188765978,50000000,پرداخت شارژ ساختمان,2018-7-11
1596,9188765978,7000000,پرداخت شارژ ساختمان,2018-8-12
1597,9188765978,80000000,پرداخت شارژ ساختمان,2018-9-16
1598,9188765978,7000000,پرداخت شارژ ساختمان,2018-10-10
1599,9188765978,500000,پرداخت شارژ ساختمان,2018-11-16
1600,9188765978,100000,پرداخت شارژ ساختمان,2018-12-10
1601,9188765978,50000000,پرداخت شارژ ساختمان,2019-1-14
1602,9188765978,9000000,پرداخت شارژ ساختمان,2019-2-18
1603,9188765978,900000,پرداخت شارژ ساختمان,2019-3-19
1604,9188765978,9000000,پرداخت شارژ ساختمان,2019-4-13
1605,9188765978,10000000,پرداخت شارژ ساختمان,2019-5-18
1606,9188765978,5000000,پرداخت شارژ ساختمان,2019-6-17
1607,9188765978,30000000,پرداخت شارژ ساختمان,2019-7-17
1608,9188765978,100000,پرداخت شارژ ساختمان,2019-8-18
1609,9188765978,70000000,پرداخت شارژ ساختمان,2019-9-12
1610,9188765978,60000000,پرداخت شارژ ساختمان,2019-10-16
1611,9188765978,400000,پرداخت شارژ ساختمان,2019-11-19
1612,9188765978,300000,پرداخت شارژ ساختمان,2019-12-18
1613,9188765978,700000,پرداخت شارژ ساختمان,2020-1-10
1614,9188765978,9000000,پرداخت شارژ ساختمان,2020-2-11
1615,9188765978,60000000,پرداخت شارژ ساختمان,2020-3-14
1616,9188765978,50000000,پرداخت شارژ ساختمان,2020-4-16
1617,9188765978,900000,پرداخت شارژ ساختمان,2020-5-20
1618,9188765978,5000000,پرداخت شارژ ساختمان,2020-6-16
1619,9188765978,60000000,پرداخت شارژ ساختمان,2020-7-10
1620,9188765978,900000,پرداخت شارژ ساختمان,2020-8-15
1621,9188765978,60000000,پرداخت شارژ ساختمان,2020-9-11
1622,9188765978,200000,پرداخت شارژ ساختمان,2020-10-10
1623,9188765978,3000000,پرداخت شارژ ساختمان,2020-11-12
1624,9188765978,200000,پرداخت شارژ ساختمان,2020-12-20
1625,9188765978,4000000,پرداخت شارژ ساختمان,2021-1-18
1626,9188765978,7000000,پرداخت شارژ ساختمان,2021-2-20
1627,9188765978,4000000,پرداخت شارژ ساختمان,2021-3-14
1628,9188765978,90000000,پرداخت شارژ ساختمان,2021-4-14
1629,9188765978,1000000,پرداخت شارژ ساختمان,2021-5-12
1630,9188765978,50000000,پرداخت شارژ ساختمان,2021-6-18
1631,9188765978,2000000,پرداخت شارژ ساختمان,2021-7-19
1632,9188765978,10000000,پرداخت شارژ ساختمان,2021-8-19
1633,9188765978,90000000,پرداخت شارژ ساختمان,2021-9-11
1634,9188765978,7000000,پرداخت شارژ ساختمان,2021-10-17
1635,9188765978,400000,پرداخت شارژ ساختمان,2021-11-14
1636,9188765978,3000000,پرداخت شارژ ساختمان,2021-12-10
1637,9188765978,300000,پرداخت شارژ ساختمان,2022-1-18
1638,9582422698,30000000,پرداخت شارژ ساختمان,2020-11-15
1639,9582422698,400000,پرداخت شارژ ساختمان,2020-12-15
1640,9582422698,60000000,پرداخت شارژ ساختمان,2021-1-19
1641,9582422698,500000,پرداخت شارژ ساختمان,2021-2-13
1642,9582422698,60000000,پرداخت شارژ ساختمان,2021-3-15
1643,9582422698,100000,پرداخت شارژ ساختمان,2021-4-20
1644,9582422698,6000000,پرداخت شارژ ساختمان,2021-5-15
1645,9582422698,200000,پرداخت شارژ ساختمان,2021-6-16
1646,9582422698,60000000,پرداخت شارژ ساختمان,2021-7-19
1647,9582422698,80000000,پرداخت شارژ ساختمان,2021-8-18
1648,9582422698,700000,پرداخت شارژ ساختمان,2021-9-20
1649,9582422698,7000000,پرداخت شارژ ساختمان,2021-10-11
1650,9582422698,900000,پرداخت شارژ ساختمان,2021-11-14
1651,9582422698,50000000,پرداخت شارژ ساختمان,2021-12-15
1652,9582422698,70000000,پرداخت شارژ ساختمان,2022-1-15
1653,9996265823,30000000,پرداخت شارژ ساختمان,2003-6-15
1654,9996265823,100000,پرداخت شارژ ساختمان,2003-7-10
1655,9996265823,20000000,پرداخت شارژ ساختمان,2003-8-12
1656,9996265823,4000000,پرداخت شارژ ساختمان,2003-9-15
1657,9996265823,50000000,پرداخت شارژ ساختمان,2003-10-17
1658,9996265823,900000,پرداخت شارژ ساختمان,2003-11-16
1659,9996265823,900000,پرداخت شارژ ساختمان,2003-12-16
1660,9996265823,300000,پرداخت شارژ ساختمان,2004-1-11
1661,9996265823,50000000,پرداخت شارژ ساختمان,2004-2-12
1662,9996265823,10000000,پرداخت شارژ ساختمان,2004-3-12
1663,9996265823,600000,پرداخت شارژ ساختمان,2004-4-10
1664,9996265823,1000000,پرداخت شارژ ساختمان,2004-5-17
1665,9996265823,30000000,پرداخت شارژ ساختمان,2004-6-15
1666,9996265823,5000000,پرداخت شارژ ساختمان,2004-7-19
1667,9996265823,50000000,پرداخت شارژ ساختمان,2004-8-20
1668,9996265823,600000,پرداخت شارژ ساختمان,2004-9-13
1669,9996265823,30000000,پرداخت شارژ ساختمان,2004-10-20
1670,9996265823,90000000,پرداخت شارژ ساختمان,2004-11-18
1671,9996265823,3000000,پرداخت شارژ ساختمان,2004-12-15
1672,9996265823,8000000,پرداخت شارژ ساختمان,2005-1-19
1673,9996265823,700000,پرداخت شارژ ساختمان,2005-2-16
1674,9996265823,9000000,پرداخت شارژ ساختمان,2005-3-10
1675,9996265823,70000000,پرداخت شارژ ساختمان,2005-4-11
1676,9996265823,20000000,پرداخت شارژ ساختمان,2005-5-14
1677,9996265823,40000000,پرداخت شارژ ساختمان,2005-6-14
1678,9996265823,300000,پرداخت شارژ ساختمان,2005-7-18
1679,9996265823,6000000,پرداخت شارژ ساختمان,2005-8-13
1680,9996265823,30000000,پرداخت شارژ ساختمان,2005-9-13
1681,9996265823,3000000,پرداخت شارژ ساختمان,2005-10-19
1682,9996265823,60000000,پرداخت شارژ ساختمان,2005-11-12
1683,9996265823,2000000,پرداخت شارژ ساختمان,2005-12-18
1684,9996265823,500000,پرداخت شارژ ساختمان,2006-1-16
1685,9996265823,60000000,پرداخت شارژ ساختمان,2006-2-13
1686,9996265823,3000000,پرداخت شارژ ساختمان,2006-3-20
1687,9996265823,7000000,پرداخت شارژ ساختمان,2006-4-20
1688,9996265823,7000000,پرداخت شارژ ساختمان,2006-5-15
1689,9996265823,40000000,پرداخت شارژ ساختمان,2006-6-11
